,busno,busid,stationid,stationnm,x,y
21334,5714,100100288,13018,동교동삼거리,126.92843,37.558011
21335,5714,100100288,13020,신촌오거리.현대백화점,126.935865,37.55535
21336,5714,100100288,13022,신촌오거리.2호선신촌역,126.937691,37.55523
21337,5714,100100288,14207,이화여대입구,126.944777,37.556604
21338,5714,100100288,14208,이화여대입구,126.945794,37.555917
21339,5714,100100288,14210,대흥교회,126.945828,37.554051
21340,5714,100100288,14212,서강대학교후문,126.94405,37.550476
21341,5714,100100288,14213,마포자이2차아파트,126.942677,37.548748
21342,5714,100100288,14173,광성중고등학교,126.939834,37.548877
21343,5714,100100288,14170,서강대학교,126.93794,37.551049
21344,5714,100100288,14169,신촌로터리,126.937173,37.553513
21345,5714,100100288,13021,신촌오거리.현대백화점,126.934527,37.556026
21346,5714,100100288,13019,동교동삼거리,126.929542,37.557803
21347,5714,100100288,14016,홍대입구역,126.924522,37.557534
21348,5714,100100288,14014,서교동예식장타운,126.920181,37.554296
21349,5714,100100288,14012,합정역,126.913974,37.549701
21350,5714,100100288,19277,선유도공원,126.9025,37.542159
21351,5714,100100288,19173,당산역,126.899507,37.534993
21352,5714,100100288,19174,당산역삼성래미안아파트,126.903448,37.53307
21353,5714,100100288,19125,삼환아파트,126.905711,37.529032
21354,5714,100100288,19121,신화병원,126.905213,37.524526
21355,5714,100100288,19120,영등포시장,126.904873,37.521263
21356,5714,100100288,19821,경방타임스퀘어.신세계백화점,126.906087,37.51735
21357,5714,100100288,19004,영등포등기소.구로세무서,126.900834,37.514452
21358,5714,100100288,19002,문래동남성아파트,126.892252,37.511169
21359,5714,100100288,17001,신도림역,126.889413,37.509765
21360,5714,100100288,17153,신도림중학교,126.884889,37.506714
21361,5714,100100288,17155,구로역,126.882207,37.504787
21362,5714,100100288,17143,쌍용구로정비사업소,126.88246,37.499572
21363,5714,100100288,17141,구로초등학교,126.882484,37.496777
21364,5714,100100288,17140,구로119안전센터,126.883025,37.493854
21365,5714,100100288,17138,구로4동우체국.고대구로병원정문,126.88416,37.489918
21366,5714,100100288,17136,구로시장,126.884654,37.488203
21367,5714,100100288,17133,남구로역,126.886239,37.484286
21368,5714,100100288,17132,가리봉시장,126.887055,37.482407
21369,5714,100100288,18113,금천패션아울렛사거리.마리오,126.888553,37.478287
